parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4800.0 width,12000.0,200,0.8916,0.6888
alpha,0,0,1168.42105263,Bi-weight 4800.0 width,12000.0,200,0.6172,0.682
alpha,0,0,1736.84210526,Bi-weight 4800.0 width,12000.0,200,0.48,
alpha,0,0,2305.26315789,Bi-weight 4800.0 width,12000.0,200,0.612,
alpha,0,0,2873.68421053,Bi-weight 4800.0 width,12000.0,200,0.8862,0.8988
alpha,0,0,3442.10526316,Bi-weight 4800.0 width,12000.0,200,1.0391,0.907
alpha,0,0,4010.52631579,Bi-weight 4800.0 width,12000.0,200,0.9238,0.8457
alpha,0,0,4578.94736842,Bi-weight 4800.0 width,12000.0,200,0.651,0.7642
alpha,0,0,5147.36842105,Bi-weight 4800.0 width,12000.0,200,0.483,0.7421
alpha,0,0,5715.78947368,Bi-weight 4800.0 width,12000.0,200,0.5812,0.8008
alpha,0,0,6284.21052632,Bi-weight 4800.0 width,12000.0,200,0.8513,0.8793
alpha,0,0,6852.63157895,Bi-weight 4800.0 width,12000.0,200,1.0336,0.9174
alpha,0,0,7421.05263158,Bi-weight 4800.0 width,12000.0,200,0.953,0.882
alpha,0,0,7989.47368421,Bi-weight 4800.0 width,12000.0,200,0.6869,0.785
alpha,0,0,8557.89473684,Bi-weight 4800.0 width,12000.0,200,0.4911,
alpha,0,0,9126.31578947,Bi-weight 4800.0 width,12000.0,200,0.5537,
alpha,0,0,9694.73684211,Bi-weight 4800.0 width,12000.0,200,0.8147,0.6821
alpha,0,0,10263.15789474,Bi-weight 4800.0 width,12000.0,200,1.0231,0.6922
alpha,0,0,10831.57894737,Bi-weight 4800.0 width,12000.0,200,0.9786,0.6869
alpha,0,0,11400.0,Bi-weight 4800.0 width,12000.0,200,0.724,0.6597
beta,0,0,600.0,Bi-weight 4800.0 width,12000.0,200,4.0,3.4471
beta,0,0,1168.42105263,Bi-weight 4800.0 width,12000.0,200,4.0,3.4818
beta,0,0,1736.84210526,Bi-weight 4800.0 width,12000.0,200,4.0,
beta,0,0,2305.26315789,Bi-weight 4800.0 width,12000.0,200,4.0,
