parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,
alpha,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,1.5618
alpha,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.5774
alpha,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.6024
alpha,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.6426
alpha,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.6785
alpha,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.698
alpha,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.6936
alpha,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.6624
alpha,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.6291
alpha,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.6143
alpha,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.6282
alpha,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.6748
alpha,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.7511
alpha,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.833
alpha,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.8902
alpha,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.9257
alpha,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.931
alpha,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.9026
alpha,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.8582
alpha,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.8012
alpha,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.7381
alpha,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,1.6353
alpha,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.2303
alpha,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.1468
alpha,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.0704
alpha,0,0,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.0125
alpha,1,0,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,
alpha,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,0.5718
alpha,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.5855
alpha,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.605
alpha,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.6279
alpha,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.6492
alpha,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.6678
alpha,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.685
alpha,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.7067
alpha,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.7305
alpha,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.7518
alpha,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.7756
alpha,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.7987
alpha,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.8164
alpha,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.8358
alpha,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.8643
alpha,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.9059
alpha,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.9415
alpha,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.9541
alpha,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.9299
alpha,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.8724
alpha,1,0,14034.48275862,Bi-weight 6666.7 width,20000,200,0.9863,0.7755
alpha,1,0,14655.17241379,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,15275.86206897,Bi-weight 6666.7 width,20000,200,0.3846,0.4737
alpha,1,0,15896.55172414,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,16517.24137931,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,17137.93103448,Bi-weight 6666.7 width,20000,200,0.3846,0.3555
alpha,1,0,17758.62068966,Bi-weight 6666.7 width,20000,200,0.3846,0.421
alpha,1,0,18379.31034483,Bi-weight 6666.7 width,20000,200,0.3846,0.4777
alpha,1,0,19000.0,Bi-weight 6666.7 width,20000,200,0.3846,0.52
alpha,0,1,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,
alpha,0,1,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,0.6476
alpha,0,1,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.657
alpha,0,1,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.6705
alpha,0,1,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.6922
alpha,0,1,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.7203
alpha,0,1,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.7483
alpha,0,1,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.7746
alpha,0,1,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.797
alpha,0,1,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.8117
alpha,0,1,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.8162
alpha,0,1,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.8153
alpha,0,1,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.8145
alpha,0,1,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.8158
alpha,0,1,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.824
alpha,0,1,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.8467
alpha,0,1,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.8789
alpha,0,1,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.9073
alpha,0,1,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.9185
alpha,0,1,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.8988
alpha,0,1,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.838
alpha,0,1,14034.48275862,Bi-weight 6666.7 width,20000,200,0.9863,0.7434
alpha,0,1,14655.17241379,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,0,1,15275.86206897,Bi-weight 6666.7 width,20000,200,0.3846,0.5306
alpha,0,1,15896.55172414,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,0,1,16517.24137931,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,0,1,17137.93103448,Bi-weight 6666.7 width,20000,200,0.3846,0.3632
alpha,0,1,17758.62068966,Bi-weight 6666.7 width,20000,200,0.3846,0.3653
alpha,0,1,18379.31034483,Bi-weight 6666.7 width,20000,200,0.3846,0.3651
alpha,0,1,19000.0,Bi-weight 6666.7 width,20000,200,0.3846,0.3568
alpha,1,1,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,
alpha,1,1,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,1.4672
alpha,1,1,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.4633
alpha,1,1,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.4757
alpha,1,1,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.4973
alpha,1,1,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.5293
alpha,1,1,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.5734
alpha,1,1,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.6207
alpha,1,1,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.6705
alpha,1,1,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.7172
alpha,1,1,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.7642
alpha,1,1,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.8025
alpha,1,1,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.8231
alpha,1,1,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.8342
alpha,1,1,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.8264
alpha,1,1,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.8136
alpha,1,1,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.8079
alpha,1,1,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.8067
alpha,1,1,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.8059
alpha,1,1,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.7933
alpha,1,1,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.76
alpha,1,1,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.7045
alpha,1,1,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,1,1,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,1.4877
alpha,1,1,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,1,1,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,1,1,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.1073
alpha,1,1,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.0933
alpha,1,1,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.0839
alpha,1,1,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.0657
beta,0,0,1000.0,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,5.0,4.8516
beta,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,5.0,4.8754
beta,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,5.0,4.8822
beta,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,5.0,4.8883
beta,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,5.0,4.8409
beta,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,5.0,4.7605
beta,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,5.0,4.6549
beta,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,5.0,4.526
beta,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,5.0,4.4184
beta,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,5.0,4.3782
beta,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,5.0,4.407
beta,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,5.0,4.5135
beta,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,5.0,4.7156
beta,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,5.0,4.9524
beta,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,5.0,5.1156
beta,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,5.0,5.1967
beta,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,5.0,5.1683
beta,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,5.0,5.0262
beta,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,5.0,4.8229
beta,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,5.0,4.6136
beta,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,5.0,4.4359
beta,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,5.0,4.6617
beta,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,5.0,5.3276
beta,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,5.0,5.0517
beta,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,5.0,4.7854
beta,0,0,19000.0,Bi-weight 6666.7 width,20000,200,5.0,4.6024
beta,1,0,1000.0,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,3.0,2.8749
beta,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,3.0,2.8214
beta,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,3.0,2.8062
beta,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,3.0,2.8391
beta,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,3.0,2.9093
beta,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,3.0,3.0165
beta,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,3.0,3.1342
beta,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,3.0,3.2291
beta,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,3.0,3.2715
beta,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,3.0,3.2355
beta,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,3.0,3.1904
beta,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,3.0,3.1572
beta,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,3.0,3.1198
beta,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,3.0,3.102
beta,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,3.0,3.145
beta,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,3.0,3.2399
beta,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,3.0,3.2933
beta,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,3.0,3.2344
beta,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,3.0,3.0555
beta,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,3.0,2.8033
beta,1,0,14034.48275862,Bi-weight 6666.7 width,20000,200,3.0,2.5026
beta,1,0,14655.17241379,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,15275.86206897,Bi-weight 6666.7 width,20000,200,3.0,1.7245
beta,1,0,15896.55172414,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,16517.24137931,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,17137.93103448,Bi-weight 6666.7 width,20000,200,3.0,2.3927
beta,1,0,17758.62068966,Bi-weight 6666.7 width,20000,200,3.0,2.9192
