parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,
alpha,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,1.5221
alpha,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.5164
alpha,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.5272
alpha,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.5535
alpha,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.5835
alpha,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.5913
alpha,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.5827
alpha,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.5754
alpha,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.5817
alpha,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.6085
alpha,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.6545
alpha,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.7174
alpha,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.7808
alpha,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.8316
alpha,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.8518
alpha,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.8398
alpha,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.8103
alpha,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.7673
alpha,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.7137
alpha,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.6472
alpha,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.5587
alpha,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,1.1841
alpha,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,1.0891
alpha,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.0973
alpha,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.1443
alpha,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.1785
alpha,0,0,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.1934
alpha,1,0,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,
alpha,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,0.5708
alpha,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.625
alpha,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.678
alpha,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.7242
alpha,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.7519
alpha,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.7664
alpha,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.7806
alpha,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.8034
alpha,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.8398
alpha,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.8757
alpha,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.8838
alpha,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.8663
alpha,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.8395
alpha,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.8155
alpha,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.7997
alpha,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.8052
alpha,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.8251
alpha,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.8408
alpha,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.8344
alpha,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.7941
