parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,
alpha,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,
alpha,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.7346
alpha,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.7247
alpha,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.7083
alpha,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.6986
alpha,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.719
alpha,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.7652
alpha,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.825
alpha,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.8856
alpha,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.9213
alpha,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.916
alpha,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.8817
alpha,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.8385
alpha,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.8032
alpha,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.7855
alpha,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.7797
alpha,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.7748
alpha,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.7688
alpha,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.7539
alpha,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.7068
alpha,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.622
alpha,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,1.2152
alpha,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,1.1168
alpha,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.086
alpha,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.0927
alpha,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.112
alpha,0,0,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.1286
alpha,1,0,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,
alpha,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,
alpha,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.5866
alpha,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.6004
alpha,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.6271
alpha,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.666
alpha,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.7112
alpha,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.7466
alpha,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.7729
alpha,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.7899
alpha,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.7888
