parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,1.4718
alpha,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,1.4661
alpha,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.4688
alpha,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.4909
alpha,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.5286
alpha,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.5655
alpha,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.6205
alpha,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.6933
alpha,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.7711
alpha,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.857
alpha,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.9378
alpha,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.9872
alpha,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,2.0009
alpha,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.9942
alpha,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.9589
alpha,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.9085
alpha,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.8734
alpha,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.8447
alpha,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.8163
alpha,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.7837
alpha,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.728
alpha,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.6307
alpha,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,6.5225
alpha,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,1.0788
alpha,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.0901
alpha,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.1334
alpha,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.1618
alpha,0,0,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.1757
alpha,1,0,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,0.5351
alpha,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,0.5525
alpha,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.5691
alpha,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.5875
alpha,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.6077
alpha,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.6179
alpha,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.6191
alpha,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.6232
alpha,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.6395
alpha,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.6712
alpha,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.713
alpha,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.7628
alpha,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.8034
alpha,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.8373
alpha,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.8584
alpha,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.8639
alpha,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.8573
alpha,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.8411
alpha,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.814
alpha,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.7783
alpha,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.7284
alpha,1,0,14034.48275862,Bi-weight 6666.7 width,20000,200,0.9863,0.661
alpha,1,0,14655.17241379,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,15275.86206897,Bi-weight 6666.7 width,20000,200,0.3846,4.6158
alpha,1,0,15896.55172414,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,16517.24137931,Bi-weight 6666.7 width,20000,200,0.3846,0.5486
alpha,1,0,17137.93103448,Bi-weight 6666.7 width,20000,200,0.3846,0.5663
alpha,1,0,17758.62068966,Bi-weight 6666.7 width,20000,200,0.3846,0.5837
alpha,1,0,18379.31034483,Bi-weight 6666.7 width,20000,200,0.3846,0.591
alpha,1,0,19000.0,Bi-weight 6666.7 width,20000,200,0.3846,0.5884
alpha,0,1,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,0.7304
alpha,0,1,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,0.7586
alpha,0,1,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.7686
alpha,0,1,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,0.7701
alpha,0,1,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.7616
alpha,0,1,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,0.7423
alpha,0,1,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,0.7126
alpha,0,1,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,0.6858
alpha,0,1,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,0.6774
alpha,0,1,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.6861
alpha,0,1,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.7008
alpha,0,1,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.713
alpha,0,1,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.7285
alpha,0,1,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.753
alpha,0,1,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.7802
alpha,0,1,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.8102
alpha,0,1,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.8352
alpha,0,1,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.8526
alpha,0,1,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.8567
alpha,0,1,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.8352
alpha,0,1,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.7825
alpha,0,1,14034.48275862,Bi-weight 6666.7 width,20000,200,0.9863,0.711
alpha,0,1,14655.17241379,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,0,1,15275.86206897,Bi-weight 6666.7 width,20000,200,0.3846,0.054
alpha,0,1,15896.55172414,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,0,1,16517.24137931,Bi-weight 6666.7 width,20000,200,0.3846,0.4781
alpha,0,1,17137.93103448,Bi-weight 6666.7 width,20000,200,0.3846,0.4694
alpha,0,1,17758.62068966,Bi-weight 6666.7 width,20000,200,0.3846,0.4717
alpha,0,1,18379.31034483,Bi-weight 6666.7 width,20000,200,0.3846,0.4713
alpha,0,1,19000.0,Bi-weight 6666.7 width,20000,200,0.3846,0.4616
alpha,1,1,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,1.4996
alpha,1,1,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,1.4817
alpha,1,1,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.4859
alpha,1,1,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,1.5164
alpha,1,1,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.5755
alpha,1,1,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,1.6415
alpha,1,1,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,1.6841
alpha,1,1,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,1.6909
alpha,1,1,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,1.6799
alpha,1,1,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.6624
alpha,1,1,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.6537
alpha,1,1,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.6556
alpha,1,1,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.6766
alpha,1,1,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.7222
alpha,1,1,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.784
alpha,1,1,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.8286
alpha,1,1,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.8485
alpha,1,1,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.8574
alpha,1,1,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.8524
alpha,1,1,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.8227
alpha,1,1,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.7671
alpha,1,1,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.6762
alpha,1,1,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,1,1,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,4.5687
alpha,1,1,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,1,1,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,1.1404
alpha,1,1,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.1052
alpha,1,1,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.1414
alpha,1,1,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.179
alpha,1,1,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.2113
beta,0,0,1000.0,Bi-weight 6666.7 width,20000,200,5.0,4.9898
beta,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,5.0,4.7473
beta,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,5.0,4.5831
beta,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,5.0,4.5117
beta,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,5.0,4.5097
beta,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,5.0,4.5265
beta,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,5.0,4.5939
beta,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,5.0,4.7108
beta,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,5.0,4.8475
beta,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,5.0,5.0223
beta,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,5.0,5.1967
beta,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,5.0,5.3147
beta,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,5.0,5.3585
beta,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,5.0,5.3454
beta,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,5.0,5.2357
beta,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,5.0,5.0813
beta,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,5.0,4.9928
beta,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,5.0,4.9418
beta,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,5.0,4.8866
beta,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,5.0,4.828
beta,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,5.0,4.7319
beta,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,5.0,4.5672
beta,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,5.0,6.3127
beta,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,5.0,
beta,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,5.0,4.7024
beta,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,5.0,5.2435
beta,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,5.0,5.4807
beta,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,5.0,5.5934
beta,0,0,19000.0,Bi-weight 6666.7 width,20000,200,5.0,5.6551
beta,1,0,1000.0,Bi-weight 6666.7 width,20000,200,3.0,2.8138
beta,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,3.0,2.9452
beta,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,3.0,3.037
beta,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,3.0,3.1004
beta,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,3.0,3.1321
beta,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,3.0,3.1139
beta,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,3.0,3.0584
beta,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,3.0,3.0014
beta,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,3.0,2.9949
beta,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,3.0,3.0387
beta,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,3.0,3.1012
beta,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,3.0,3.1636
beta,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,3.0,3.169
beta,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,3.0,3.1312
beta,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,3.0,3.0822
beta,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,3.0,3.0216
beta,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,3.0,2.9353
beta,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,3.0,2.8129
beta,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,3.0,2.6431
beta,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,3.0,2.4357
beta,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,3.0,2.2109
beta,1,0,14034.48275862,Bi-weight 6666.7 width,20000,200,3.0,2.0049
beta,1,0,14655.17241379,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,15275.86206897,Bi-weight 6666.7 width,20000,200,3.0,4.1421
beta,1,0,15896.55172414,Bi-weight 6666.7 width,20000,200,3.0,
beta,1,0,16517.24137931,Bi-weight 6666.7 width,20000,200,3.0,3.4819
beta,1,0,17137.93103448,Bi-weight 6666.7 width,20000,200,3.0,4.1017
beta,1,0,17758.62068966,Bi-weight 6666.7 width,20000,200,3.0,4.2902
beta,1,0,18379.31034483,Bi-weight 6666.7 width,20000,200,3.0,4.4485
beta,1,0,19000.0,Bi-weight 6666.7 width,20000,200,3.0,4.6532
beta,0,1,1000.0,Bi-weight 6666.7 width,20000,200,3.0,3.3747
beta,0,1,1620.68965517,Bi-weight 6666.7 width,20000,200,3.0,3.429
beta,0,1,2241.37931034,Bi-weight 6666.7 width,20000,200,3.0,3.4481
beta,0,1,2862.06896552,Bi-weight 6666.7 width,20000,200,3.0,3.4524
beta,0,1,3482.75862069,Bi-weight 6666.7 width,20000,200,3.0,3.4249
beta,0,1,4103.44827586,Bi-weight 6666.7 width,20000,200,3.0,3.3278
beta,0,1,4724.13793103,Bi-weight 6666.7 width,20000,200,3.0,3.1237
beta,0,1,5344.82758621,Bi-weight 6666.7 width,20000,200,3.0,2.8945
beta,0,1,5965.51724138,Bi-weight 6666.7 width,20000,200,3.0,2.727
beta,0,1,6586.20689655,Bi-weight 6666.7 width,20000,200,3.0,2.6113
beta,0,1,7206.89655172,Bi-weight 6666.7 width,20000,200,3.0,2.55
beta,0,1,7827.5862069,Bi-weight 6666.7 width,20000,200,3.0,2.5341
beta,0,1,8448.27586207,Bi-weight 6666.7 width,20000,200,3.0,2.5424
beta,0,1,9068.96551724,Bi-weight 6666.7 width,20000,200,3.0,2.5813
beta,0,1,9689.65517241,Bi-weight 6666.7 width,20000,200,3.0,2.6272
beta,0,1,10310.34482759,Bi-weight 6666.7 width,20000,200,3.0,2.6605
beta,0,1,10931.03448276,Bi-weight 6666.7 width,20000,200,3.0,2.6656
beta,0,1,11551.72413793,Bi-weight 6666.7 width,20000,200,3.0,2.6449
beta,0,1,12172.4137931,Bi-weight 6666.7 width,20000,200,3.0,2.5707
beta,0,1,12793.10344828,Bi-weight 6666.7 width,20000,200,3.0,2.4205
beta,0,1,13413.79310345,Bi-weight 6666.7 width,20000,200,3.0,2.2218
beta,0,1,14034.48275862,Bi-weight 6666.7 width,20000,200,3.0,2.0417
beta,0,1,14655.17241379,Bi-weight 6666.7 width,20000,200,3.0,
beta,0,1,15275.86206897,Bi-weight 6666.7 width,20000,200,3.0,0.0938
beta,0,1,15896.55172414,Bi-weight 6666.7 width,20000,200,3.0,
beta,0,1,16517.24137931,Bi-weight 6666.7 width,20000,200,3.0,3.747
beta,0,1,17137.93103448,Bi-weight 6666.7 width,20000,200,3.0,4.6313
beta,0,1,17758.62068966,Bi-weight 6666.7 width,20000,200,3.0,4.8767
beta,0,1,18379.31034483,Bi-weight 6666.7 width,20000,200,3.0,5.0022
beta,0,1,19000.0,Bi-weight 6666.7 width,20000,200,3.0,4.9081
beta,1,1,1000.0,Bi-weight 6666.7 width,20000,200,5.0,5.0888
beta,1,1,1620.68965517,Bi-weight 6666.7 width,20000,200,5.0,5.0479
beta,1,1,2241.37931034,Bi-weight 6666.7 width,20000,200,5.0,5.0065
beta,1,1,2862.06896552,Bi-weight 6666.7 width,20000,200,5.0,4.9954
beta,1,1,3482.75862069,Bi-weight 6666.7 width,20000,200,5.0,5.0265
beta,1,1,4103.44827586,Bi-weight 6666.7 width,20000,200,5.0,5.0455
beta,1,1,4724.13793103,Bi-weight 6666.7 width,20000,200,5.0,5.0064
beta,1,1,5344.82758621,Bi-weight 6666.7 width,20000,200,5.0,4.9499
beta,1,1,5965.51724138,Bi-weight 6666.7 width,20000,200,5.0,4.9257
beta,1,1,6586.20689655,Bi-weight 6666.7 width,20000,200,5.0,4.9393
beta,1,1,7206.89655172,Bi-weight 6666.7 width,20000,200,5.0,4.9889
beta,1,1,7827.5862069,Bi-weight 6666.7 width,20000,200,5.0,5.0059
beta,1,1,8448.27586207,Bi-weight 6666.7 width,20000,200,5.0,5.0174
beta,1,1,9068.96551724,Bi-weight 6666.7 width,20000,200,5.0,5.0392
beta,1,1,9689.65517241,Bi-weight 6666.7 width,20000,200,5.0,5.0729
beta,1,1,10310.34482759,Bi-weight 6666.7 width,20000,200,5.0,5.0772
beta,1,1,10931.03448276,Bi-weight 6666.7 width,20000,200,5.0,5.0681
