parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1000.0,Bi-weight 6666.7 width,20000,200,1.5248,1.4756
alpha,0,0,1620.68965517,Bi-weight 6666.7 width,20000,200,1.5401,
alpha,0,0,2241.37931034,Bi-weight 6666.7 width,20000,200,1.5555,1.5215
alpha,0,0,2862.06896552,Bi-weight 6666.7 width,20000,200,1.5708,
alpha,0,0,3482.75862069,Bi-weight 6666.7 width,20000,200,1.5862,1.6273
alpha,0,0,4103.44827586,Bi-weight 6666.7 width,20000,200,1.6016,
alpha,0,0,4724.13793103,Bi-weight 6666.7 width,20000,200,1.6169,
alpha,0,0,5344.82758621,Bi-weight 6666.7 width,20000,200,1.6323,
alpha,0,0,5965.51724138,Bi-weight 6666.7 width,20000,200,1.6477,
alpha,0,0,6586.20689655,Bi-weight 6666.7 width,20000,200,1.663,1.8351
alpha,0,0,7206.89655172,Bi-weight 6666.7 width,20000,200,1.6784,1.8272
alpha,0,0,7827.5862069,Bi-weight 6666.7 width,20000,200,1.6938,1.8115
alpha,0,0,8448.27586207,Bi-weight 6666.7 width,20000,200,1.7091,1.7854
alpha,0,0,9068.96551724,Bi-weight 6666.7 width,20000,200,1.7245,1.76
alpha,0,0,9689.65517241,Bi-weight 6666.7 width,20000,200,1.7398,1.7288
alpha,0,0,10310.34482759,Bi-weight 6666.7 width,20000,200,1.7552,1.7072
alpha,0,0,10931.03448276,Bi-weight 6666.7 width,20000,200,1.7706,1.7131
alpha,0,0,11551.72413793,Bi-weight 6666.7 width,20000,200,1.7859,1.7234
alpha,0,0,12172.4137931,Bi-weight 6666.7 width,20000,200,1.8013,1.7261
alpha,0,0,12793.10344828,Bi-weight 6666.7 width,20000,200,1.8167,1.7174
alpha,0,0,13413.79310345,Bi-weight 6666.7 width,20000,200,1.832,1.6934
alpha,0,0,14034.48275862,Bi-weight 6666.7 width,20000,200,1.8474,1.6513
alpha,0,0,14655.17241379,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15275.86206897,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,15896.55172414,Bi-weight 6666.7 width,20000,200,1.1538,
alpha,0,0,16517.24137931,Bi-weight 6666.7 width,20000,200,1.1538,1.2625
alpha,0,0,17137.93103448,Bi-weight 6666.7 width,20000,200,1.1538,1.2734
alpha,0,0,17758.62068966,Bi-weight 6666.7 width,20000,200,1.1538,1.2934
alpha,0,0,18379.31034483,Bi-weight 6666.7 width,20000,200,1.1538,1.2886
alpha,0,0,19000.0,Bi-weight 6666.7 width,20000,200,1.1538,1.2695
alpha,1,0,1000.0,Bi-weight 6666.7 width,20000,200,0.5347,0.5513
alpha,1,0,1620.68965517,Bi-weight 6666.7 width,20000,200,0.5562,
alpha,1,0,2241.37931034,Bi-weight 6666.7 width,20000,200,0.5777,0.5751
alpha,1,0,2862.06896552,Bi-weight 6666.7 width,20000,200,0.5992,
alpha,1,0,3482.75862069,Bi-weight 6666.7 width,20000,200,0.6207,0.5909
alpha,1,0,4103.44827586,Bi-weight 6666.7 width,20000,200,0.6422,
alpha,1,0,4724.13793103,Bi-weight 6666.7 width,20000,200,0.6637,
alpha,1,0,5344.82758621,Bi-weight 6666.7 width,20000,200,0.6852,
alpha,1,0,5965.51724138,Bi-weight 6666.7 width,20000,200,0.7067,
alpha,1,0,6586.20689655,Bi-weight 6666.7 width,20000,200,0.7282,0.6409
alpha,1,0,7206.89655172,Bi-weight 6666.7 width,20000,200,0.7497,0.6858
alpha,1,0,7827.5862069,Bi-weight 6666.7 width,20000,200,0.7713,0.7268
alpha,1,0,8448.27586207,Bi-weight 6666.7 width,20000,200,0.7928,0.7633
alpha,1,0,9068.96551724,Bi-weight 6666.7 width,20000,200,0.8143,0.7904
alpha,1,0,9689.65517241,Bi-weight 6666.7 width,20000,200,0.8358,0.7918
alpha,1,0,10310.34482759,Bi-weight 6666.7 width,20000,200,0.8573,0.7808
alpha,1,0,10931.03448276,Bi-weight 6666.7 width,20000,200,0.8788,0.773
alpha,1,0,11551.72413793,Bi-weight 6666.7 width,20000,200,0.9003,0.7744
alpha,1,0,12172.4137931,Bi-weight 6666.7 width,20000,200,0.9218,0.7743
alpha,1,0,12793.10344828,Bi-weight 6666.7 width,20000,200,0.9433,0.7619
alpha,1,0,13413.79310345,Bi-weight 6666.7 width,20000,200,0.9648,0.7271
alpha,1,0,14034.48275862,Bi-weight 6666.7 width,20000,200,0.9863,0.6733
alpha,1,0,14655.17241379,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,15275.86206897,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,15896.55172414,Bi-weight 6666.7 width,20000,200,0.3846,
alpha,1,0,16517.24137931,Bi-weight 6666.7 width,20000,200,0.3846,0.3726
