parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,450.0,Bi-weight 3600.0 width,9000.0,200,0.893,0.7622
alpha,0,0,876.31578947,Bi-weight 3600.0 width,9000.0,200,0.6199,
alpha,0,0,1302.63157895,Bi-weight 3600.0 width,9000.0,200,0.4801,
alpha,0,0,1728.94736842,Bi-weight 3600.0 width,9000.0,200,0.6066,0.5722
alpha,0,0,2155.26315789,Bi-weight 3600.0 width,9000.0,200,0.8791,0.5717
alpha,0,0,2581.57894737,Bi-weight 3600.0 width,9000.0,200,1.0382,
alpha,0,0,3007.89473684,Bi-weight 3600.0 width,9000.0,200,0.9326,0.6082
alpha,0,0,3434.21052632,Bi-weight 3600.0 width,9000.0,200,0.6627,0.6671
alpha,0,0,3860.52631579,Bi-weight 3600.0 width,9000.0,200,0.4854,0.7889
alpha,0,0,4286.84210526,Bi-weight 3600.0 width,9000.0,200,0.5694,0.9051
alpha,0,0,4713.15789474,Bi-weight 3600.0 width,9000.0,200,0.8348,0.9755
alpha,0,0,5139.47368421,Bi-weight 3600.0 width,9000.0,200,1.029,0.9698
alpha,0,0,5565.78947368,Bi-weight 3600.0 width,9000.0,200,0.9672,0.9087
alpha,0,0,5992.10526316,Bi-weight 3600.0 width,9000.0,200,0.7082,0.8115
alpha,0,0,6418.42105263,Bi-weight 3600.0 width,9000.0,200,0.4985,
alpha,0,0,6844.73684211,Bi-weight 3600.0 width,9000.0,200,0.5377,
alpha,0,0,7271.05263158,Bi-weight 3600.0 width,9000.0,200,0.7884,0.7343
alpha,0,0,7697.36842105,Bi-weight 3600.0 width,9000.0,200,1.0121,0.7528
alpha,0,0,8123.68421053,Bi-weight 3600.0 width,9000.0,200,0.9959,0.7445
alpha,0,0,8550.0,Bi-weight 3600.0 width,9000.0,200,0.7552,0.7009
beta,0,0,450.0,Bi-weight 3600.0 width,9000.0,200,4.0,3.9348
beta,0,0,876.31578947,Bi-weight 3600.0 width,9000.0,200,4.0,
beta,0,0,1302.63157895,Bi-weight 3600.0 width,9000.0,200,4.0,
beta,0,0,1728.94736842,Bi-weight 3600.0 width,9000.0,200,4.0,3.1454
beta,0,0,2155.26315789,Bi-weight 3600.0 width,9000.0,200,4.0,3.2621
beta,0,0,2581.57894737,Bi-weight 3600.0 width,9000.0,200,4.0,
beta,0,0,3007.89473684,Bi-weight 3600.0 width,9000.0,200,4.0,4.1347
beta,0,0,3434.21052632,Bi-weight 3600.0 width,9000.0,200,4.0,4.8051
beta,0,0,3860.52631579,Bi-weight 3600.0 width,9000.0,200,4.0,5.1715
beta,0,0,4286.84210526,Bi-weight 3600.0 width,9000.0,200,4.0,5.0528
beta,0,0,4713.15789474,Bi-weight 3600.0 width,9000.0,200,4.0,4.7993
beta,0,0,5139.47368421,Bi-weight 3600.0 width,9000.0,200,4.0,4.5648
beta,0,0,5565.78947368,Bi-weight 3600.0 width,9000.0,200,4.0,4.4166
beta,0,0,5992.10526316,Bi-weight 3600.0 width,9000.0,200,4.0,4.2568
beta,0,0,6418.42105263,Bi-weight 3600.0 width,9000.0,200,4.0,
beta,0,0,6844.73684211,Bi-weight 3600.0 width,9000.0,200,4.0,
beta,0,0,7271.05263158,Bi-weight 3600.0 width,9000.0,200,4.0,3.5907
beta,0,0,7697.36842105,Bi-weight 3600.0 width,9000.0,200,4.0,3.5241
beta,0,0,8123.68421053,Bi-weight 3600.0 width,9000.0,200,4.0,3.4693
beta,0,0,8550.0,Bi-weight 3600.0 width,9000.0,200,4.0,3.379
nu,0,0,450.0,Bi-weight 3600.0 width,9000.0,200,0.4983,0.4673
nu,0,0,876.31578947,Bi-weight 3600.0 width,9000.0,200,0.4333,
nu,0,0,1302.63157895,Bi-weight 3600.0 width,9000.0,200,0.4,
nu,0,0,1728.94736842,Bi-weight 3600.0 width,9000.0,200,0.4302,0.4693
nu,0,0,2155.26315789,Bi-weight 3600.0 width,9000.0,200,0.495,0.4738
nu,0,0,2581.57894737,Bi-weight 3600.0 width,9000.0,200,0.5329,
nu,0,0,3007.89473684,Bi-weight 3600.0 width,9000.0,200,0.5078,0.4642
nu,0,0,3434.21052632,Bi-weight 3600.0 width,9000.0,200,0.4435,0.4582
nu,0,0,3860.52631579,Bi-weight 3600.0 width,9000.0,200,0.4013,0.4609
nu,0,0,4286.84210526,Bi-weight 3600.0 width,9000.0,200,0.4213,0.4718
nu,0,0,4713.15789474,Bi-weight 3600.0 width,9000.0,200,0.4845,0.4857
nu,0,0,5139.47368421,Bi-weight 3600.0 width,9000.0,200,0.5307,0.4906
nu,0,0,5565.78947368,Bi-weight 3600.0 width,9000.0,200,0.516,0.4827
nu,0,0,5992.10526316,Bi-weight 3600.0 width,9000.0,200,0.4543,0.4674
nu,0,0,6418.42105263,Bi-weight 3600.0 width,9000.0,200,0.4044,
nu,0,0,6844.73684211,Bi-weight 3600.0 width,9000.0,200,0.4137,
nu,0,0,7271.05263158,Bi-weight 3600.0 width,9000.0,200,0.4734,0.4735
nu,0,0,7697.36842105,Bi-weight 3600.0 width,9000.0,200,0.5267,0.4747
nu,0,0,8123.68421053,Bi-weight 3600.0 width,9000.0,200,0.5228,0.4691
nu,0,0,8550.0,Bi-weight 3600.0 width,9000.0,200,0.4655,0.4549
alpha,0,0,450.0,Bi-weight 3600.0 width,9000.0,200,0.893,0.7032
alpha,0,0,876.31578947,Bi-weight 3600.0 width,9000.0,200,0.6199,0.6946
alpha,0,0,1302.63157895,Bi-weight 3600.0 width,9000.0,200,0.4801,
alpha,0,0,1728.94736842,Bi-weight 3600.0 width,9000.0,200,0.6066,
alpha,0,0,2155.26315789,Bi-weight 3600.0 width,9000.0,200,0.8791,0.8086
alpha,0,0,2581.57894737,Bi-weight 3600.0 width,9000.0,200,1.0382,0.7818
alpha,0,0,3007.89473684,Bi-weight 3600.0 width,9000.0,200,0.9326,0.7102
alpha,0,0,3434.21052632,Bi-weight 3600.0 width,9000.0,200,0.6627,0.6336
alpha,0,0,3860.52631579,Bi-weight 3600.0 width,9000.0,200,0.4854,
alpha,0,0,4286.84210526,Bi-weight 3600.0 width,9000.0,200,0.5694,
alpha,0,0,4713.15789474,Bi-weight 3600.0 width,9000.0,200,0.8348,0.7678
alpha,0,0,5139.47368421,Bi-weight 3600.0 width,9000.0,200,1.029,0.83
alpha,0,0,5565.78947368,Bi-weight 3600.0 width,9000.0,200,0.9672,0.8362
