parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,750.0,Adaptive Bi-weight with first width 3750.0,15000,200,0.8907,0.7462
alpha,0,0,1096.15384615,Adaptive Bi-weight with first width 3750.0,15000,200,0.7558,0.718
alpha,0,0,1442.30769231,Adaptive Bi-weight with first width 3750.0,15000,200,0.6219,0.6465
alpha,0,0,1788.46153846,Adaptive Bi-weight with first width 3750.0,15000,200,0.5219,0.6139
alpha,0,0,2134.61538462,Adaptive Bi-weight with first width 3750.0,15000,200,0.4804,0.6843
alpha,0,0,2480.76923077,Adaptive Bi-weight with first width 3750.0,15000,200,0.5076,
alpha,0,0,2826.92307692,Adaptive Bi-weight with first width 3750.0,15000,200,0.5968,
alpha,0,0,3173.07692308,Adaptive Bi-weight with first width 3750.0,15000,200,0.726,0.8364
alpha,0,0,3519.23076923,Adaptive Bi-weight with first width 3750.0,15000,200,0.8636,0.8727
alpha,0,0,3865.38461538,Adaptive Bi-weight with first width 3750.0,15000,200,0.9758,1.0025
alpha,0,0,4211.53846154,Adaptive Bi-weight with first width 3750.0,15000,200,1.035,1.2999
alpha,0,0,4557.69230769,Adaptive Bi-weight with first width 3750.0,15000,200,1.0266,1.5334
alpha,0,0,4903.84615385,Adaptive Bi-weight with first width 3750.0,15000,200,0.9527,1.2749
alpha,0,0,5250.0,Adaptive Bi-weight with first width 3750.0,15000,200,0.8315,1.0568
alpha,0,0,5596.15384615,Adaptive Bi-weight with first width 3750.0,15000,200,0.6928,0.8618
alpha,0,0,5942.30769231,Adaptive Bi-weight with first width 3750.0,15000,200,0.5705,0.7601
alpha,0,0,6288.46153846,Adaptive Bi-weight with first width 3750.0,15000,200,0.4948,0.6388
alpha,0,0,6634.61538462,Adaptive Bi-weight with first width 3750.0,15000,200,0.4842,0.6703
alpha,0,0,6980.76923077,Adaptive Bi-weight with first width 3750.0,15000,200,0.5414,0.6693
alpha,0,0,7326.92307692,Adaptive Bi-weight with first width 3750.0,15000,200,0.6522,0.7353
alpha,0,0,7673.07692308,Adaptive Bi-weight with first width 3750.0,15000,200,0.7895,0.6942
alpha,0,0,8019.23076923,Adaptive Bi-weight with first width 3750.0,15000,200,0.9196,0.8988
alpha,0,0,8365.38461538,Adaptive Bi-weight with first width 3750.0,15000,200,1.0105,0.9744
alpha,0,0,8711.53846154,Adaptive Bi-weight with first width 3750.0,15000,200,1.0398,1.0801
alpha,0,0,9057.69230769,Adaptive Bi-weight with first width 3750.0,15000,200,1.0004,0.9482
alpha,0,0,9403.84615385,Adaptive Bi-weight with first width 3750.0,15000,200,0.902,0.7989
alpha,0,0,9750.0,Adaptive Bi-weight with first width 3750.0,15000,200,0.7687,0.8086
alpha,0,0,10096.15384615,Adaptive Bi-weight with first width 3750.0,15000,200,0.6332,0.7089
alpha,0,0,10442.30769231,Adaptive Bi-weight with first width 3750.0,15000,200,0.5289,0.8128
alpha,0,0,10788.46153846,Adaptive Bi-weight with first width 3750.0,15000,200,0.4814,0.904
alpha,0,0,11134.61538462,Adaptive Bi-weight with first width 3750.0,15000,200,0.5023,0.7823
alpha,0,0,11480.76923077,Adaptive Bi-weight with first width 3750.0,15000,200,0.5864,0.7934
alpha,0,0,11826.92307692,Adaptive Bi-weight with first width 3750.0,15000,200,0.7133,0.7738
alpha,0,0,12173.07692308,Adaptive Bi-weight with first width 3750.0,15000,200,0.8515,0.737
alpha,0,0,12519.23076923,Adaptive Bi-weight with first width 3750.0,15000,200,0.9674,0.8866
alpha,0,0,12865.38461538,Adaptive Bi-weight with first width 3750.0,15000,200,1.0322,1.162
alpha,0,0,13211.53846154,Adaptive Bi-weight with first width 3750.0,15000,200,1.0302,0.995
alpha,0,0,13557.69230769,Adaptive Bi-weight with first width 3750.0,15000,200,0.9619,0.7146
alpha,0,0,13903.84615385,Adaptive Bi-weight with first width 3750.0,15000,200,0.8439,0.8186
alpha,0,0,14250.0,Adaptive Bi-weight with first width 3750.0,15000,200,0.7054,0.8594
