parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.7332
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.7222
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.6957
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6581
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.6132
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.5667
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.5235
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.5018
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.5093
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.5418
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.5862
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.6403
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.6918
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.7313
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.7578
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.7676
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.7636
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.7489
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.7352
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.7365
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.7496
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.781
