parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.4602
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.4763
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.4954
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.5197
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.5449
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.5714
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.5951
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6139
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.6249
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.6222
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.6161
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.6121
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.613
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.6163
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.6234
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.6287
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6334
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.6377
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6459
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6697
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.7126
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7682
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.9546
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,1.0074
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,1.0498
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,1.0823
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,1.102
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,1.1065
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,1.1043
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,1.0968
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,1.083
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,1.0661
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,1.0496
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,1.0338
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,1.0183
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,1.0096
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,1.0019
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.995
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,3.0589
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,3.2155
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,3.4398
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,3.7747
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.1865
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.6773
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,5.1234
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,5.3806
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,5.4768
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,5.4524
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,5.3307
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,5.1342
beta,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.9344
beta,0,0,4200.0,Bi-weight 4000.0 width,12000,200,4.0,4.7534
beta,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.5744
beta,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,4.0,4.3931
beta,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.2255
beta,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.0985
beta,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.0049
beta,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,4.0,3.9835
beta,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.0562
beta,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.193
beta,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,4.0,4.7346
beta,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.9124
beta,0,0,7800.0,Bi-weight 4000.0 width,12000,200,4.0,5.0763
beta,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,4.0,5.2098
beta,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,4.0,5.3097
beta,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,4.0,5.3572
beta,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,4.0,5.344
beta,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,4.0,5.2423
beta,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,4.0,5.0579
beta,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.8537
beta,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.6903
beta,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,4.0,4.5733
beta,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,4.0,4.4991
beta,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,4.0,4.4827
beta,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.4944
beta,0,0,11400.0,Bi-weight 4000.0 width,12000,200,4.0,4.5286
nu,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.4,0.3922
nu,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.4,0.3914
nu,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.4,0.3907
nu,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.4,0.3918
nu,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.4,0.3946
nu,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.4,0.3988
nu,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.4,0.4033
nu,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.4,0.4062
nu,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.4,0.4077
nu,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.4,0.4077
nu,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.4,0.4062
nu,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.4,0.4039
nu,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.4,0.4006
nu,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.4,0.3967
nu,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.4,0.3922
nu,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.4,0.3882
nu,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.4,0.3864
nu,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.4,0.387
nu,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.4,0.3888
nu,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.4,0.3923
nu,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.4,0.3983
nu,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.4,0.4071
nu,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.4,
nu,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.4,
nu,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.4,0.4508
nu,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.52,0.4701
nu,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.52,0.4891
nu,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.52,0.5069
nu,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.52,0.5222
nu,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.52,0.5342
nu,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.52,0.5411
nu,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.52,0.5418
nu,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.52,0.538
nu,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.52,0.5313
nu,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.52,0.5244
nu,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.52,0.5185
nu,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.52,0.5145
nu,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.52,0.5121
nu,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.52,0.5111
nu,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.52,0.5112
