parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.4881
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.5301
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.5802
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6333
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6855
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.7273
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7555
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.7746
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.7863
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.7928
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.7925
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.7829
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.7715
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.7683
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.7773
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.7938
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.807
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.8228
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.8337
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.8239
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.7758
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,0.7748
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,0.782
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,0.8023
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,0.8358
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,0.8774
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,0.9251
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,0.9739
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,1.0185
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,1.0398
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,1.0371
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,1.0204
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,0.9946
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.9607
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.9217
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,2.9302
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,3.1922
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,3.4589
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,3.6981
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,3.9311
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.1392
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.3123
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,4.4536
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,4.552
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,4.6413
