parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.6992
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.6648
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.6255
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.5824
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.5367
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.4967
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.4688
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.4542
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.4513
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.4615
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.488
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.5227
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.562
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.5965
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.6229
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.6489
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6709
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.687
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.7006
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.7194
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.742
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7606
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.775
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.8198
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,0.8347
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,0.8517
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,0.8812
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,0.9241
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,0.9688
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,1.0081
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,1.0392
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,1.0564
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,1.0529
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,1.0304
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,1.0002
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,0.9667
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.9297
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.8914
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,5.5639
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,5.397
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,5.2144
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,5.0191
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.7672
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.4823
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,4.2328
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.0629
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,3.9888
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,3.9829
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,4.0496
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,4.1484
beta,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.3607
beta,0,0,4200.0,Bi-weight 4000.0 width,12000,200,4.0,4.5729
beta,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.7044
beta,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,4.0,4.8215
beta,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.8647
beta,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.8025
beta,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.6579
beta,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,4.0,4.4807
beta,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.3231
beta,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.1788
beta,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,4.0,4.0545
beta,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,4.0,
beta,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,4.0,3.8482
beta,0,0,7800.0,Bi-weight 4000.0 width,12000,200,4.0,3.8454
beta,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,4.0,3.8645
beta,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,4.0,3.958
beta,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.1169
beta,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.2401
beta,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.3201
