parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.4701
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.4914
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.5141
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.538
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.565
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.5911
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6112
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6272
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.6395
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.6532
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.6721
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.6862
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.6994
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.7066
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.7111
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.7062
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6882
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.6722
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6628
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6586
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6638
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.6809
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.7074
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.7334
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.7542
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.7639
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,0.7604
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,0.7505
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,0.7406
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,0.727
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,0.7213
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,0.7274
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,0.7382
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,0.752
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,0.7699
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,0.8009
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,0.8362
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,0.8711
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.9042
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.9359
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,4.0185
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.0044
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,3.9289
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,3.8391
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,3.7484
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,3.6484
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,3.5329
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,3.4529
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,3.4307
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,3.4881
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,3.6403
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,3.7945
