parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.6342
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.6186
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.6116
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6191
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.638
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.66
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6822
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.7055
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7237
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.7342
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.7333
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.7151
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.6806
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.6439
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.611
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.5924
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.5908
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.603
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6269
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6725
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.7252
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7752
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.8195
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.8652
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.9177
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.9709
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,1.0223
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,1.0693
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,1.097
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,1.1015
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,1.089
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,1.0651
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,1.0342
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,0.9847
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,0.9215
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,0.8637
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,0.8233
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,0.8003
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.7892
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.7833
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,4.7138
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.5841
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,4.4686
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.4055
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.3665
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.339
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,4.3064
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.2865
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.288
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,4.2747
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,4.2404
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,4.1639
beta,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.0432
beta,0,0,4200.0,Bi-weight 4000.0 width,12000,200,4.0,3.9365
beta,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,4.0,3.862
beta,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,4.0,3.8931
beta,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.0336
beta,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.2815
beta,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.657
beta,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,4.0,5.1842
beta,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,4.0,5.6548
beta,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,4.0,5.9693
beta,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,4.0,6.0851
beta,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,4.0,6.0672
beta,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,4.0,5.9795
beta,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,4.0,5.8622
beta,0,0,7800.0,Bi-weight 4000.0 width,12000,200,4.0,5.7682
beta,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,4.0,5.6753
beta,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,4.0,5.515
beta,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,4.0,5.2722
beta,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,4.0,5.0331
beta,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.839
beta,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,4.0,4.6896
beta,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,4.0,4.4869
beta,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,4.0,4.2162
beta,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,4.0,3.9523
beta,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,4.0,3.7664
beta,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,4.0,3.6428
beta,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,4.0,3.557
beta,0,0,11400.0,Bi-weight 4000.0 width,12000,200,4.0,3.4905
nu,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.4,0.4068
nu,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.4,0.4055
nu,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.4,0.4035
nu,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.4,0.4012
nu,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.4,0.3984
nu,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.4,0.3952
nu,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.4,0.3919
nu,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.4,0.3887
nu,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.4,0.3873
nu,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.4,0.3886
nu,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.4,0.3919
nu,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.4,0.3967
nu,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.4,0.4023
nu,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.4,0.4075
nu,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.4,0.4128
nu,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.4,0.419
nu,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.4,0.4253
nu,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.4,0.4311
nu,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.4,0.4373
nu,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.4,0.4445
nu,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.4,0.4523
nu,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.4,0.4612
nu,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.4,0.4712
nu,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.4,0.4816
nu,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.4,0.4916
nu,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.52,0.5
nu,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.52,0.5068
nu,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.52,0.5121
nu,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.52,0.5165
nu,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.52,0.5184
nu,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.52,0.5183
nu,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.52,0.5174
nu,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.52,0.5166
nu,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.52,0.5144
nu,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.52,0.5105
nu,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.52,0.5055
nu,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.52,0.5008
nu,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.52,0.4965
nu,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.52,0.4918
nu,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.52,0.4869
