parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.7493
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.7368
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.7184
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.694
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.6671
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6352
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6069
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.5841
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.5653
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.5505
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.5388
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.5265
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.5167
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.5208
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.5384
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.5596
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.5778
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.6024
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6283
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6605
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6994
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7365
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.7682
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.7884
alpha,0,0,7246.15384615,Bi-weight 4000.0 width,12000,200,0.6,
alpha,0,0,7523.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.8147
alpha,0,0,7800.0,Bi-weight 4000.0 width,12000,200,0.9,0.8389
alpha,0,0,8076.92307692,Bi-weight 4000.0 width,12000,200,0.9,0.8699
alpha,0,0,8353.84615385,Bi-weight 4000.0 width,12000,200,0.9,0.8987
alpha,0,0,8630.76923077,Bi-weight 4000.0 width,12000,200,0.9,0.915
alpha,0,0,8907.69230769,Bi-weight 4000.0 width,12000,200,0.9,0.918
alpha,0,0,9184.61538462,Bi-weight 4000.0 width,12000,200,0.9,0.9131
alpha,0,0,9461.53846154,Bi-weight 4000.0 width,12000,200,0.9,0.9011
alpha,0,0,9738.46153846,Bi-weight 4000.0 width,12000,200,0.9,0.8849
alpha,0,0,10015.38461538,Bi-weight 4000.0 width,12000,200,0.9,0.8681
alpha,0,0,10292.30769231,Bi-weight 4000.0 width,12000,200,0.9,0.8529
alpha,0,0,10569.23076923,Bi-weight 4000.0 width,12000,200,0.9,0.8373
alpha,0,0,10846.15384615,Bi-weight 4000.0 width,12000,200,0.9,0.8223
alpha,0,0,11123.07692308,Bi-weight 4000.0 width,12000,200,0.9,0.8096
alpha,0,0,11400.0,Bi-weight 4000.0 width,12000,200,0.9,0.8052
beta,0,0,600.0,Bi-weight 4000.0 width,12000,200,4.0,4.8259
beta,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.8473
beta,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,4.0,4.885
beta,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.9416
beta,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,4.0,5.0538
beta,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,4.0,5.2184
beta,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,4.0,5.4697
beta,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,4.0,5.7606
beta,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,4.0,5.9392
beta,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,4.0,5.7931
beta,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,4.0,5.4798
beta,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,4.0,5.1297
beta,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,4.0,4.8314
beta,0,0,4200.0,Bi-weight 4000.0 width,12000,200,4.0,4.6656
beta,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,4.0,4.5966
beta,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,4.0,4.5622
beta,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,4.0,4.5405
beta,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,4.0,4.585
beta,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,4.0,4.5972
beta,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,4.0,4.582
