parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,600.0,Bi-weight 4000.0 width,12000,200,0.6,0.8648
alpha,0,0,876.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.8196
alpha,0,0,1153.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.7825
alpha,0,0,1430.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.7459
alpha,0,0,1707.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.7094
alpha,0,0,1984.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.6717
alpha,0,0,2261.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6376
alpha,0,0,2538.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6098
alpha,0,0,2815.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.5887
alpha,0,0,3092.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.5743
alpha,0,0,3369.23076923,Bi-weight 4000.0 width,12000,200,0.6,0.5723
alpha,0,0,3646.15384615,Bi-weight 4000.0 width,12000,200,0.6,0.5795
alpha,0,0,3923.07692308,Bi-weight 4000.0 width,12000,200,0.6,0.5868
alpha,0,0,4200.0,Bi-weight 4000.0 width,12000,200,0.6,0.5911
alpha,0,0,4476.92307692,Bi-weight 4000.0 width,12000,200,0.6,0.5956
alpha,0,0,4753.84615385,Bi-weight 4000.0 width,12000,200,0.6,0.604
alpha,0,0,5030.76923077,Bi-weight 4000.0 width,12000,200,0.6,0.6126
alpha,0,0,5307.69230769,Bi-weight 4000.0 width,12000,200,0.6,0.624
alpha,0,0,5584.61538462,Bi-weight 4000.0 width,12000,200,0.6,0.641
alpha,0,0,5861.53846154,Bi-weight 4000.0 width,12000,200,0.6,0.6709
alpha,0,0,6138.46153846,Bi-weight 4000.0 width,12000,200,0.6,0.6994
alpha,0,0,6415.38461538,Bi-weight 4000.0 width,12000,200,0.6,0.7285
alpha,0,0,6692.30769231,Bi-weight 4000.0 width,12000,200,0.6,0.7567
alpha,0,0,6969.23076923,Bi-weight 4000.0 width,12000,200,0.6,
