parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1650.0,Bi-weight 13200.0 width,33000.0,200,0.8888,0.7408
alpha,0,0,3213.15789474,Bi-weight 13200.0 width,33000.0,200,0.6118,0.6803
alpha,0,0,4776.31578947,Bi-weight 13200.0 width,33000.0,200,0.4801,
alpha,0,0,6339.47368421,Bi-weight 13200.0 width,33000.0,200,0.6225,
alpha,0,0,7902.63157895,Bi-weight 13200.0 width,33000.0,200,0.8997,0.7535
alpha,0,0,9465.78947368,Bi-weight 13200.0 width,33000.0,200,1.04,0.7963
alpha,0,0,11028.94736842,Bi-weight 13200.0 width,33000.0,200,0.906,0.8016
alpha,0,0,12592.10526316,Bi-weight 13200.0 width,33000.0,200,0.629,0.7763
alpha,0,0,14155.26315789,Bi-weight 13200.0 width,33000.0,200,0.4803,0.764
alpha,0,0,15718.42105263,Bi-weight 13200.0 width,33000.0,200,0.6056,
alpha,0,0,17281.57894737,Bi-weight 13200.0 width,33000.0,200,0.8822,0.8196
alpha,0,0,18844.73684211,Bi-weight 13200.0 width,33000.0,200,1.039,0.8163
alpha,0,0,20407.89473684,Bi-weight 13200.0 width,33000.0,200,0.9225,0.7782
alpha,0,0,21971.05263158,Bi-weight 13200.0 width,33000.0,200,0.6468,0.7301
alpha,0,0,23534.21052632,Bi-weight 13200.0 width,33000.0,200,0.482,
alpha,0,0,25097.36842105,Bi-weight 13200.0 width,33000.0,200,0.5895,
alpha,0,0,26660.52631579,Bi-weight 13200.0 width,33000.0,200,0.8641,0.7952
alpha,0,0,28223.68421053,Bi-weight 13200.0 width,33000.0,200,1.0367,0.8097
alpha,0,0,29786.84210526,Bi-weight 13200.0 width,33000.0,200,0.9382,0.7891
alpha,0,0,31350.0,Bi-weight 13200.0 width,33000.0,200,0.6652,0.7389
beta,0,0,1650.0,Bi-weight 13200.0 width,33000.0,200,4.0,4.0539
beta,0,0,3213.15789474,Bi-weight 13200.0 width,33000.0,200,4.0,3.7754
beta,0,0,4776.31578947,Bi-weight 13200.0 width,33000.0,200,4.0,
beta,0,0,6339.47368421,Bi-weight 13200.0 width,33000.0,200,4.0,
beta,0,0,7902.63157895,Bi-weight 13200.0 width,33000.0,200,4.0,3.4504
beta,0,0,9465.78947368,Bi-weight 13200.0 width,33000.0,200,4.0,3.5607
beta,0,0,11028.94736842,Bi-weight 13200.0 width,33000.0,200,4.0,3.6772
beta,0,0,12592.10526316,Bi-weight 13200.0 width,33000.0,200,4.0,3.8121
beta,0,0,14155.26315789,Bi-weight 13200.0 width,33000.0,200,4.0,3.9579
beta,0,0,15718.42105263,Bi-weight 13200.0 width,33000.0,200,4.0,
beta,0,0,17281.57894737,Bi-weight 13200.0 width,33000.0,200,4.0,3.9509
beta,0,0,18844.73684211,Bi-weight 13200.0 width,33000.0,200,4.0,3.7969
beta,0,0,20407.89473684,Bi-weight 13200.0 width,33000.0,200,4.0,3.6106
beta,0,0,21971.05263158,Bi-weight 13200.0 width,33000.0,200,4.0,3.4841
beta,0,0,23534.21052632,Bi-weight 13200.0 width,33000.0,200,4.0,
beta,0,0,25097.36842105,Bi-weight 13200.0 width,33000.0,200,4.0,
beta,0,0,26660.52631579,Bi-weight 13200.0 width,33000.0,200,4.0,3.4652
beta,0,0,28223.68421053,Bi-weight 13200.0 width,33000.0,200,4.0,3.5299
beta,0,0,29786.84210526,Bi-weight 13200.0 width,33000.0,200,4.0,3.557
beta,0,0,31350.0,Bi-weight 13200.0 width,33000.0,200,4.0,3.5628
nu,0,0,1650.0,Bi-weight 13200.0 width,33000.0,200,0.4973,0.4441
nu,0,0,3213.15789474,Bi-weight 13200.0 width,33000.0,200,0.4314,0.4344
nu,0,0,4776.31578947,Bi-weight 13200.0 width,33000.0,200,0.4,
nu,0,0,6339.47368421,Bi-weight 13200.0 width,33000.0,200,0.4339,
nu,0,0,7902.63157895,Bi-weight 13200.0 width,33000.0,200,0.4999,0.459
nu,0,0,9465.78947368,Bi-weight 13200.0 width,33000.0,200,0.5333,0.4661
nu,0,0,11028.94736842,Bi-weight 13200.0 width,33000.0,200,0.5014,0.459
nu,0,0,12592.10526316,Bi-weight 13200.0 width,33000.0,200,0.4355,0.4478
nu,0,0,14155.26315789,Bi-weight 13200.0 width,33000.0,200,0.4001,0.4466
nu,0,0,15718.42105263,Bi-weight 13200.0 width,33000.0,200,0.4299,
nu,0,0,17281.57894737,Bi-weight 13200.0 width,33000.0,200,0.4958,0.4702
nu,0,0,18844.73684211,Bi-weight 13200.0 width,33000.0,200,0.5331,0.4724
nu,0,0,20407.89473684,Bi-weight 13200.0 width,33000.0,200,0.5054,0.4595
nu,0,0,21971.05263158,Bi-weight 13200.0 width,33000.0,200,0.4397,0.4425
nu,0,0,23534.21052632,Bi-weight 13200.0 width,33000.0,200,0.4005,
nu,0,0,25097.36842105,Bi-weight 13200.0 width,33000.0,200,0.4261,
nu,0,0,26660.52631579,Bi-weight 13200.0 width,33000.0,200,0.4914,0.4655
nu,0,0,28223.68421053,Bi-weight 13200.0 width,33000.0,200,0.5325,0.4812
nu,0,0,29786.84210526,Bi-weight 13200.0 width,33000.0,200,0.5091,0.4867
nu,0,0,31350.0,Bi-weight 13200.0 width,33000.0,200,0.4441,0.4813
alpha,0,0,1650.0,Bi-weight 13200.0 width,33000.0,200,0.8888,0.8622
alpha,0,0,3213.15789474,Bi-weight 13200.0 width,33000.0,200,0.6118,0.792
