parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,750.0,Bi-weight 3750.0 width,15000,200,0.8907,0.7024
alpha,0,0,1096.15384615,Bi-weight 3750.0 width,15000,200,0.7558,0.6952
alpha,0,0,1442.30769231,Bi-weight 3750.0 width,15000,200,0.6219,0.6929
alpha,0,0,1788.46153846,Bi-weight 3750.0 width,15000,200,0.5219,0.7325
alpha,0,0,2134.61538462,Bi-weight 3750.0 width,15000,200,0.4804,0.8072
alpha,0,0,2480.76923077,Bi-weight 3750.0 width,15000,200,0.5076,
alpha,0,0,2826.92307692,Bi-weight 3750.0 width,15000,200,0.5968,0.8847
alpha,0,0,3173.07692308,Bi-weight 3750.0 width,15000,200,0.726,0.9336
alpha,0,0,3519.23076923,Bi-weight 3750.0 width,15000,200,0.8636,1.0001
alpha,0,0,3865.38461538,Bi-weight 3750.0 width,15000,200,0.9758,1.0496
alpha,0,0,4211.53846154,Bi-weight 3750.0 width,15000,200,1.035,1.0757
alpha,0,0,4557.69230769,Bi-weight 3750.0 width,15000,200,1.0266,1.077
alpha,0,0,4903.84615385,Bi-weight 3750.0 width,15000,200,0.9527,1.0491
alpha,0,0,5250.0,Bi-weight 3750.0 width,15000,200,0.8315,0.9963
alpha,0,0,5596.15384615,Bi-weight 3750.0 width,15000,200,0.6928,0.9144
alpha,0,0,5942.30769231,Bi-weight 3750.0 width,15000,200,0.5705,0.8221
alpha,0,0,6288.46153846,Bi-weight 3750.0 width,15000,200,0.4948,0.7546
alpha,0,0,6634.61538462,Bi-weight 3750.0 width,15000,200,0.4842,0.7146
alpha,0,0,6980.76923077,Bi-weight 3750.0 width,15000,200,0.5414,
alpha,0,0,7326.92307692,Bi-weight 3750.0 width,15000,200,0.6522,0.7944
alpha,0,0,7673.07692308,Bi-weight 3750.0 width,15000,200,0.7895,0.886
alpha,0,0,8019.23076923,Bi-weight 3750.0 width,15000,200,0.9196,0.9589
alpha,0,0,8365.38461538,Bi-weight 3750.0 width,15000,200,1.0105,0.997
alpha,0,0,8711.53846154,Bi-weight 3750.0 width,15000,200,1.0398,0.9916
alpha,0,0,9057.69230769,Bi-weight 3750.0 width,15000,200,1.0004,0.945
alpha,0,0,9403.84615385,Bi-weight 3750.0 width,15000,200,0.902,0.8551
alpha,0,0,9750.0,Bi-weight 3750.0 width,15000,200,0.7687,0.7279
alpha,0,0,10096.15384615,Bi-weight 3750.0 width,15000,200,0.6332,0.5856
alpha,0,0,10442.30769231,Bi-weight 3750.0 width,15000,200,0.5289,
alpha,0,0,10788.46153846,Bi-weight 3750.0 width,15000,200,0.4814,
alpha,0,0,11134.61538462,Bi-weight 3750.0 width,15000,200,0.5023,0.5982
alpha,0,0,11480.76923077,Bi-weight 3750.0 width,15000,200,0.5864,0.7195
alpha,0,0,11826.92307692,Bi-weight 3750.0 width,15000,200,0.7133,0.8233
alpha,0,0,12173.07692308,Bi-weight 3750.0 width,15000,200,0.8515,0.8889
alpha,0,0,12519.23076923,Bi-weight 3750.0 width,15000,200,0.9674,0.9138
alpha,0,0,12865.38461538,Bi-weight 3750.0 width,15000,200,1.0322,0.8995
alpha,0,0,13211.53846154,Bi-weight 3750.0 width,15000,200,1.0302,0.8536
alpha,0,0,13557.69230769,Bi-weight 3750.0 width,15000,200,0.9619,0.7942
alpha,0,0,13903.84615385,Bi-weight 3750.0 width,15000,200,0.8439,0.7447
alpha,0,0,14250.0,Bi-weight 3750.0 width,15000,200,0.7054,0.7241
beta,0,0,750.0,Bi-weight 3750.0 width,15000,200,4.0,3.9913
beta,0,0,1096.15384615,Bi-weight 3750.0 width,15000,200,4.0,4.0969
beta,0,0,1442.30769231,Bi-weight 3750.0 width,15000,200,4.0,4.3052
beta,0,0,1788.46153846,Bi-weight 3750.0 width,15000,200,4.0,4.6597
beta,0,0,2134.61538462,Bi-weight 3750.0 width,15000,200,4.0,4.8583
beta,0,0,2480.76923077,Bi-weight 3750.0 width,15000,200,4.0,
beta,0,0,2826.92307692,Bi-weight 3750.0 width,15000,200,4.0,3.8848
beta,0,0,3173.07692308,Bi-weight 3750.0 width,15000,200,4.0,3.6198
beta,0,0,3519.23076923,Bi-weight 3750.0 width,15000,200,4.0,3.601
beta,0,0,3865.38461538,Bi-weight 3750.0 width,15000,200,4.0,3.6168
beta,0,0,4211.53846154,Bi-weight 3750.0 width,15000,200,4.0,3.6331
beta,0,0,4557.69230769,Bi-weight 3750.0 width,15000,200,4.0,3.6718
beta,0,0,4903.84615385,Bi-weight 3750.0 width,15000,200,4.0,3.7367
beta,0,0,5250.0,Bi-weight 3750.0 width,15000,200,4.0,3.8625
beta,0,0,5596.15384615,Bi-weight 3750.0 width,15000,200,4.0,4.0835
beta,0,0,5942.30769231,Bi-weight 3750.0 width,15000,200,4.0,4.3884
beta,0,0,6288.46153846,Bi-weight 3750.0 width,15000,200,4.0,4.5836
beta,0,0,6634.61538462,Bi-weight 3750.0 width,15000,200,4.0,4.3418
beta,0,0,6980.76923077,Bi-weight 3750.0 width,15000,200,4.0,
beta,0,0,7326.92307692,Bi-weight 3750.0 width,15000,200,4.0,3.7297
beta,0,0,7673.07692308,Bi-weight 3750.0 width,15000,200,4.0,3.7769
beta,0,0,8019.23076923,Bi-weight 3750.0 width,15000,200,4.0,3.8749
beta,0,0,8365.38461538,Bi-weight 3750.0 width,15000,200,4.0,3.9144
