parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,750.0,Bi-weight 3750.0 width,15000,200,0.8907,0.7777
alpha,0,0,1096.15384615,Bi-weight 3750.0 width,15000,200,0.7558,0.7477
alpha,0,0,1442.30769231,Bi-weight 3750.0 width,15000,200,0.6219,0.7184
alpha,0,0,1788.46153846,Bi-weight 3750.0 width,15000,200,0.5219,0.7061
alpha,0,0,2134.61538462,Bi-weight 3750.0 width,15000,200,0.4804,
alpha,0,0,2480.76923077,Bi-weight 3750.0 width,15000,200,0.5076,
alpha,0,0,2826.92307692,Bi-weight 3750.0 width,15000,200,0.5968,0.8225
alpha,0,0,3173.07692308,Bi-weight 3750.0 width,15000,200,0.726,0.8641
alpha,0,0,3519.23076923,Bi-weight 3750.0 width,15000,200,0.8636,0.891
alpha,0,0,3865.38461538,Bi-weight 3750.0 width,15000,200,0.9758,0.9005
alpha,0,0,4211.53846154,Bi-weight 3750.0 width,15000,200,1.035,0.8961
alpha,0,0,4557.69230769,Bi-weight 3750.0 width,15000,200,1.0266,0.8779
alpha,0,0,4903.84615385,Bi-weight 3750.0 width,15000,200,0.9527,0.84
alpha,0,0,5250.0,Bi-weight 3750.0 width,15000,200,0.8315,0.7815
alpha,0,0,5596.15384615,Bi-weight 3750.0 width,15000,200,0.6928,0.7378
alpha,0,0,5942.30769231,Bi-weight 3750.0 width,15000,200,0.5705,0.7369
alpha,0,0,6288.46153846,Bi-weight 3750.0 width,15000,200,0.4948,0.8052
alpha,0,0,6634.61538462,Bi-weight 3750.0 width,15000,200,0.4842,0.8988
alpha,0,0,6980.76923077,Bi-weight 3750.0 width,15000,200,0.5414,0.9447
alpha,0,0,7326.92307692,Bi-weight 3750.0 width,15000,200,0.6522,0.9604
alpha,0,0,7673.07692308,Bi-weight 3750.0 width,15000,200,0.7895,0.9705
alpha,0,0,8019.23076923,Bi-weight 3750.0 width,15000,200,0.9196,0.9665
alpha,0,0,8365.38461538,Bi-weight 3750.0 width,15000,200,1.0105,0.9306
alpha,0,0,8711.53846154,Bi-weight 3750.0 width,15000,200,1.0398,0.8661
alpha,0,0,9057.69230769,Bi-weight 3750.0 width,15000,200,1.0004,0.795
alpha,0,0,9403.84615385,Bi-weight 3750.0 width,15000,200,0.902,0.7066
alpha,0,0,9750.0,Bi-weight 3750.0 width,15000,200,0.7687,0.6124
alpha,0,0,10096.15384615,Bi-weight 3750.0 width,15000,200,0.6332,
alpha,0,0,10442.30769231,Bi-weight 3750.0 width,15000,200,0.5289,
alpha,0,0,10788.46153846,Bi-weight 3750.0 width,15000,200,0.4814,
alpha,0,0,11134.61538462,Bi-weight 3750.0 width,15000,200,0.5023,0.5243
alpha,0,0,11480.76923077,Bi-weight 3750.0 width,15000,200,0.5864,0.6044
alpha,0,0,11826.92307692,Bi-weight 3750.0 width,15000,200,0.7133,0.7128
alpha,0,0,12173.07692308,Bi-weight 3750.0 width,15000,200,0.8515,0.8163
alpha,0,0,12519.23076923,Bi-weight 3750.0 width,15000,200,0.9674,0.8942
alpha,0,0,12865.38461538,Bi-weight 3750.0 width,15000,200,1.0322,0.9306
