parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1200.0,Bi-weight 9600.0 width,24000.0,200,0.8894,0.7544
alpha,0,0,2336.84210526,Bi-weight 9600.0 width,24000.0,200,0.613,0.7015
alpha,0,0,3473.68421053,Bi-weight 9600.0 width,24000.0,200,0.48,
alpha,0,0,4610.52631579,Bi-weight 9600.0 width,24000.0,200,0.6202,0.6928
alpha,0,0,5747.36842105,Bi-weight 9600.0 width,24000.0,200,0.8968,0.7477
alpha,0,0,6884.21052632,Bi-weight 9600.0 width,24000.0,200,1.0399,0.8053
alpha,0,0,8021.05263158,Bi-weight 9600.0 width,24000.0,200,0.9099,0.834
alpha,0,0,9157.89473684,Bi-weight 9600.0 width,24000.0,200,0.6337,0.8231
alpha,0,0,10294.73684211,Bi-weight 9600.0 width,24000.0,200,0.4807,
alpha,0,0,11431.57894737,Bi-weight 9600.0 width,24000.0,200,0.6002,0.7981
alpha,0,0,12568.42105263,Bi-weight 9600.0 width,24000.0,200,0.8756,0.8083
alpha,0,0,13705.26315789,Bi-weight 9600.0 width,24000.0,200,1.0382,0.8215
alpha,0,0,14842.10526316,Bi-weight 9600.0 width,24000.0,200,0.9294,0.8257
alpha,0,0,15978.94736842,Bi-weight 9600.0 width,24000.0,200,0.6553,0.8085
alpha,0,0,17115.78947368,Bi-weight 9600.0 width,24000.0,200,0.4833,
alpha,0,0,18252.63157895,Bi-weight 9600.0 width,24000.0,200,0.5813,
alpha,0,0,19389.47368421,Bi-weight 9600.0 width,24000.0,200,0.8536,0.8059
alpha,0,0,20526.31578947,Bi-weight 9600.0 width,24000.0,200,1.0346,0.8156
alpha,0,0,21663.15789474,Bi-weight 9600.0 width,24000.0,200,0.9477,0.8092
alpha,0,0,22800.0,Bi-weight 9600.0 width,24000.0,200,0.6776,0.7929
beta,0,0,1200.0,Bi-weight 9600.0 width,24000.0,200,4.0,4.1792
beta,0,0,2336.84210526,Bi-weight 9600.0 width,24000.0,200,4.0,4.0723
beta,0,0,3473.68421053,Bi-weight 9600.0 width,24000.0,200,4.0,
beta,0,0,4610.52631579,Bi-weight 9600.0 width,24000.0,200,4.0,3.8993
beta,0,0,5747.36842105,Bi-weight 9600.0 width,24000.0,200,4.0,3.9668
beta,0,0,6884.21052632,Bi-weight 9600.0 width,24000.0,200,4.0,4.1481
beta,0,0,8021.05263158,Bi-weight 9600.0 width,24000.0,200,4.0,4.3753
beta,0,0,9157.89473684,Bi-weight 9600.0 width,24000.0,200,4.0,4.5336
beta,0,0,10294.73684211,Bi-weight 9600.0 width,24000.0,200,4.0,
beta,0,0,11431.57894737,Bi-weight 9600.0 width,24000.0,200,4.0,4.1892
beta,0,0,12568.42105263,Bi-weight 9600.0 width,24000.0,200,4.0,3.9649
beta,0,0,13705.26315789,Bi-weight 9600.0 width,24000.0,200,4.0,3.8611
beta,0,0,14842.10526316,Bi-weight 9600.0 width,24000.0,200,4.0,3.8636
beta,0,0,15978.94736842,Bi-weight 9600.0 width,24000.0,200,4.0,3.9362
beta,0,0,17115.78947368,Bi-weight 9600.0 width,24000.0,200,4.0,
beta,0,0,18252.63157895,Bi-weight 9600.0 width,24000.0,200,4.0,
beta,0,0,19389.47368421,Bi-weight 9600.0 width,24000.0,200,4.0,3.9188
beta,0,0,20526.31578947,Bi-weight 9600.0 width,24000.0,200,4.0,3.8296
beta,0,0,21663.15789474,Bi-weight 9600.0 width,24000.0,200,4.0,3.7623
beta,0,0,22800.0,Bi-weight 9600.0 width,24000.0,200,4.0,3.7341
nu,0,0,1200.0,Bi-weight 9600.0 width,24000.0,200,0.4975,0.4646
nu,0,0,2336.84210526,Bi-weight 9600.0 width,24000.0,200,0.4317,0.4597
nu,0,0,3473.68421053,Bi-weight 9600.0 width,24000.0,200,0.4,
nu,0,0,4610.52631579,Bi-weight 9600.0 width,24000.0,200,0.4334,0.4742
nu,0,0,5747.36842105,Bi-weight 9600.0 width,24000.0,200,0.4992,0.4855
nu,0,0,6884.21052632,Bi-weight 9600.0 width,24000.0,200,0.5333,0.489
nu,0,0,8021.05263158,Bi-weight 9600.0 width,24000.0,200,0.5024,0.4799
nu,0,0,9157.89473684,Bi-weight 9600.0 width,24000.0,200,0.4366,0.4675
nu,0,0,10294.73684211,Bi-weight 9600.0 width,24000.0,200,0.4002,
nu,0,0,11431.57894737,Bi-weight 9600.0 width,24000.0,200,0.4286,0.4718
nu,0,0,12568.42105263,Bi-weight 9600.0 width,24000.0,200,0.4942,0.4848
nu,0,0,13705.26315789,Bi-weight 9600.0 width,24000.0,200,0.5329,0.4885
nu,0,0,14842.10526316,Bi-weight 9600.0 width,24000.0,200,0.507,0.4781
nu,0,0,15978.94736842,Bi-weight 9600.0 width,24000.0,200,0.4417,0.4653
nu,0,0,17115.78947368,Bi-weight 9600.0 width,24000.0,200,0.4008,
nu,0,0,18252.63157895,Bi-weight 9600.0 width,24000.0,200,0.4241,
nu,0,0,19389.47368421,Bi-weight 9600.0 width,24000.0,200,0.489,0.4773
nu,0,0,20526.31578947,Bi-weight 9600.0 width,24000.0,200,0.532,0.4809
nu,0,0,21663.15789474,Bi-weight 9600.0 width,24000.0,200,0.5113,0.4755
nu,0,0,22800.0,Bi-weight 9600.0 width,24000.0,200,0.4471,0.4608
