parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,300.0,Bi-weight 2400.0 width,6000.0,200,0.8959,0.7737
alpha,0,0,584.21052632,Bi-weight 2400.0 width,6000.0,200,0.6254,0.9019
alpha,0,0,868.42105263,Bi-weight 2400.0 width,6000.0,200,0.4805,
alpha,0,0,1152.63157895,Bi-weight 2400.0 width,6000.0,200,0.5964,0.9761
alpha,0,0,1436.84210526,Bi-weight 2400.0 width,6000.0,200,0.8649,0.9277
alpha,0,0,1721.05263158,Bi-weight 2400.0 width,6000.0,200,1.0355,0.8417
alpha,0,0,2005.26315789,Bi-weight 2400.0 width,6000.0,200,0.9491,0.7277
alpha,0,0,2289.47368421,Bi-weight 2400.0 width,6000.0,200,0.6862,0.6437
alpha,0,0,2573.68421053,Bi-weight 2400.0 width,6000.0,200,0.4922,
alpha,0,0,2857.89473684,Bi-weight 2400.0 width,6000.0,200,0.548,0.6588
alpha,0,0,3142.10526316,Bi-weight 2400.0 width,6000.0,200,0.8017,0.7369
alpha,0,0,3426.31578947,Bi-weight 2400.0 width,6000.0,200,1.0164,0.7891
alpha,0,0,3710.52631579,Bi-weight 2400.0 width,6000.0,200,0.9919,0.7784
alpha,0,0,3994.73684211,Bi-weight 2400.0 width,6000.0,200,0.751,0.737
alpha,0,0,4278.94736842,Bi-weight 2400.0 width,6000.0,200,0.5185,
alpha,0,0,4563.15789474,Bi-weight 2400.0 width,6000.0,200,0.5113,
alpha,0,0,4847.36842105,Bi-weight 2400.0 width,6000.0,200,0.7361,
alpha,0,0,5131.57894737,Bi-weight 2400.0 width,6000.0,200,0.9832,0.6813
alpha,0,0,5415.78947368,Bi-weight 2400.0 width,6000.0,200,1.022,0.7172
alpha,0,0,5700.0,Bi-weight 2400.0 width,6000.0,200,0.8164,0.7279
beta,0,0,300.0,Bi-weight 2400.0 width,6000.0,200,4.0,4.8576
beta,0,0,584.21052632,Bi-weight 2400.0 width,6000.0,200,4.0,5.4212
beta,0,0,868.42105263,Bi-weight 2400.0 width,6000.0,200,4.0,
beta,0,0,1152.63157895,Bi-weight 2400.0 width,6000.0,200,4.0,4.9351
beta,0,0,1436.84210526,Bi-weight 2400.0 width,6000.0,200,4.0,4.4601
beta,0,0,1721.05263158,Bi-weight 2400.0 width,6000.0,200,4.0,4.0424
beta,0,0,2005.26315789,Bi-weight 2400.0 width,6000.0,200,4.0,3.6008
beta,0,0,2289.47368421,Bi-weight 2400.0 width,6000.0,200,4.0,3.352
