parameter,n,m,time estimation,weight function,T_max,time_burn_in,true value,value
alpha,0,0,1350.0,Bi-weight 10800.0 width,27000.0,200,0.8891,0.7353
alpha,0,0,2628.94736842,Bi-weight 10800.0 width,27000.0,200,0.6125,
alpha,0,0,3907.89473684,Bi-weight 10800.0 width,27000.0,200,0.48,
alpha,0,0,5186.84210526,Bi-weight 10800.0 width,27000.0,200,0.6212,0.7065
alpha,0,0,6465.78947368,Bi-weight 10800.0 width,27000.0,200,0.898,0.7418
alpha,0,0,7744.73684211,Bi-weight 10800.0 width,27000.0,200,1.0399,0.7552
alpha,0,0,9023.68421053,Bi-weight 10800.0 width,27000.0,200,0.9083,0.7223
alpha,0,0,10302.63157895,Bi-weight 10800.0 width,27000.0,200,0.6318,
alpha,0,0,11581.57894737,Bi-weight 10800.0 width,27000.0,200,0.4805,
alpha,0,0,12860.52631579,Bi-weight 10800.0 width,27000.0,200,0.6024,
alpha,0,0,14139.47368421,Bi-weight 10800.0 width,27000.0,200,0.8783,0.7394
alpha,0,0,15418.42105263,Bi-weight 10800.0 width,27000.0,200,1.0386,0.7777
alpha,0,0,16697.36842105,Bi-weight 10800.0 width,27000.0,200,0.9266,0.7667
alpha,0,0,17976.31578947,Bi-weight 10800.0 width,27000.0,200,0.6518,0.7092
alpha,0,0,19255.26315789,Bi-weight 10800.0 width,27000.0,200,0.4827,0.66
alpha,0,0,20534.21052632,Bi-weight 10800.0 width,27000.0,200,0.5846,0.6676
alpha,0,0,21813.15789474,Bi-weight 10800.0 width,27000.0,200,0.8579,0.7133
alpha,0,0,23092.10526316,Bi-weight 10800.0 width,27000.0,200,1.0355,0.7503
alpha,0,0,24371.05263158,Bi-weight 10800.0 width,27000.0,200,0.9439,0.7509
alpha,0,0,25650.0,Bi-weight 10800.0 width,27000.0,200,0.6726,0.7166
beta,0,0,1350.0,Bi-weight 10800.0 width,27000.0,200,4.0,3.7821
beta,0,0,2628.94736842,Bi-weight 10800.0 width,27000.0,200,4.0,
beta,0,0,3907.89473684,Bi-weight 10800.0 width,27000.0,200,4.0,
beta,0,0,5186.84210526,Bi-weight 10800.0 width,27000.0,200,4.0,3.7821
beta,0,0,6465.78947368,Bi-weight 10800.0 width,27000.0,200,4.0,3.7289
beta,0,0,7744.73684211,Bi-weight 10800.0 width,27000.0,200,4.0,3.6328
beta,0,0,9023.68421053,Bi-weight 10800.0 width,27000.0,200,4.0,3.4484
beta,0,0,10302.63157895,Bi-weight 10800.0 width,27000.0,200,4.0,
beta,0,0,11581.57894737,Bi-weight 10800.0 width,27000.0,200,4.0,
beta,0,0,12860.52631579,Bi-weight 10800.0 width,27000.0,200,4.0,
beta,0,0,14139.47368421,Bi-weight 10800.0 width,27000.0,200,4.0,3.4985
beta,0,0,15418.42105263,Bi-weight 10800.0 width,27000.0,200,4.0,3.7525
beta,0,0,16697.36842105,Bi-weight 10800.0 width,27000.0,200,4.0,3.8536
beta,0,0,17976.31578947,Bi-weight 10800.0 width,27000.0,200,4.0,3.7316
beta,0,0,19255.26315789,Bi-weight 10800.0 width,27000.0,200,4.0,3.4448
beta,0,0,20534.21052632,Bi-weight 10800.0 width,27000.0,200,4.0,3.2411
beta,0,0,21813.15789474,Bi-weight 10800.0 width,27000.0,200,4.0,3.2827
beta,0,0,23092.10526316,Bi-weight 10800.0 width,27000.0,200,4.0,3.4391
beta,0,0,24371.05263158,Bi-weight 10800.0 width,27000.0,200,4.0,3.57
beta,0,0,25650.0,Bi-weight 10800.0 width,27000.0,200,4.0,3.694
nu,0,0,1350.0,Bi-weight 10800.0 width,27000.0,200,0.4974,0.4686
nu,0,0,2628.94736842,Bi-weight 10800.0 width,27000.0,200,0.4316,
nu,0,0,3907.89473684,Bi-weight 10800.0 width,27000.0,200,0.4,
nu,0,0,5186.84210526,Bi-weight 10800.0 width,27000.0,200,0.4336,0.4684
nu,0,0,6465.78947368,Bi-weight 10800.0 width,27000.0,200,0.4995,0.4749
nu,0,0,7744.73684211,Bi-weight 10800.0 width,27000.0,200,0.5333,0.4719
nu,0,0,9023.68421053,Bi-weight 10800.0 width,27000.0,200,0.502,0.4562
nu,0,0,10302.63157895,Bi-weight 10800.0 width,27000.0,200,0.4361,
nu,0,0,11581.57894737,Bi-weight 10800.0 width,27000.0,200,0.4001,
nu,0,0,12860.52631579,Bi-weight 10800.0 width,27000.0,200,0.4291,
nu,0,0,14139.47368421,Bi-weight 10800.0 width,27000.0,200,0.4948,0.4762
nu,0,0,15418.42105263,Bi-weight 10800.0 width,27000.0,200,0.533,0.4875
nu,0,0,16697.36842105,Bi-weight 10800.0 width,27000.0,200,0.5063,0.4787
nu,0,0,17976.31578947,Bi-weight 10800.0 width,27000.0,200,0.4409,0.4613
nu,0,0,19255.26315789,Bi-weight 10800.0 width,27000.0,200,0.4007,0.4496
nu,0,0,20534.21052632,Bi-weight 10800.0 width,27000.0,200,0.4249,0.4506
nu,0,0,21813.15789474,Bi-weight 10800.0 width,27000.0,200,0.49,0.4619
nu,0,0,23092.10526316,Bi-weight 10800.0 width,27000.0,200,0.5323,0.4739
nu,0,0,24371.05263158,Bi-weight 10800.0 width,27000.0,200,0.5104,0.4793
nu,0,0,25650.0,Bi-weight 10800.0 width,27000.0,200,0.4458,0.4772
